hour,day,month,dayofweek,load_lag_1,load_lag_24
23,20,9,1,28151.0,25641.0
0,21,9,2,26688.0,24899.0
1,21,9,2,25820.0,24775.0
2,21,9,2,25606.0,24989.0
3,21,9,2,25778.0,26293.0
4,21,9,2,27194.0,30728.0
5,21,9,2,31596.0,34729.0
6,21,9,2,36015.0,38598.0
7,21,9,2,40130.0,39917.0
8,21,9,2,41530.0,39720.0
9,21,9,2,41073.0,39691.0
10,21,9,2,41078.0,37400.0
11,21,9,2,38338.0,37493.0
12,21,9,2,37830.0,39202.0
13,21,9,2,38779.0,39333.0
14,21,9,2,39337.0,40016.0
15,21,9,2,39781.0,39597.0
16,21,9,2,39071.0,39010.0
17,21,9,2,38769.0,41295.0
18,21,9,2,41133.0,40326.0
19,21,9,2,40153.0,37113.0
20,21,9,2,36861.0,33901.0
21,21,9,2,33528.0,30949.0
22,21,9,2,30650.0,28151.0
23,21,9,2,28002.0,26688.0
0,22,9,3,26441.0,25820.0
1,22,9,3,25552.0,25606.0
2,22,9,3,24999.0,25778.0
3,22,9,3,25129.0,27194.0
4,22,9,3,26627.0,31596.0
5,22,9,3,31239.0,36015.0
6,22,9,3,35743.0,40130.0
7,22,9,3,39575.0,41530.0
8,22,9,3,40645.0,41073.0
9,22,9,3,40592.0,41078.0
10,22,9,3,40312.0,38338.0
11,22,9,3,37802.0,37830.0
12,22,9,3,37196.0,38779.0
13,22,9,3,37836.0,39337.0
14,22,9,3,38162.0,39781.0
15,22,9,3,38572.0,39071.0
16,22,9,3,38185.0,38769.0
17,22,9,3,38061.0,41133.0
18,22,9,3,40848.0,40153.0
19,22,9,3,40013.0,36861.0
20,22,9,3,36794.0,33528.0
21,22,9,3,33200.0,30650.0
22,22,9,3,30149.0,28002.0
23,22,9,3,27875.0,26441.0
0,23,9,4,26246.0,25552.0
1,23,9,4,25442.0,24999.0
2,23,9,4,25164.0,25129.0
3,23,9,4,25297.0,26627.0
4,23,9,4,26749.0,31239.0
5,23,9,4,30932.0,35743.0
6,23,9,4,35025.0,39575.0
7,23,9,4,38705.0,40645.0
8,23,9,4,39720.0,40592.0
9,23,9,4,39350.0,40312.0
10,23,9,4,39209.0,37802.0
11,23,9,4,37146.0,37196.0
12,23,9,4,36651.0,37836.0
13,23,9,4,37563.0,38162.0
14,23,9,4,38025.0,38572.0
15,23,9,4,38261.0,38185.0
16,23,9,4,38195.0,38061.0
17,23,9,4,37958.0,40848.0
18,23,9,4,40537.0,40013.0
19,23,9,4,39356.0,36794.0
20,23,9,4,36324.0,33200.0
21,23,9,4,33000.0,30149.0
22,23,9,4,30400.0,27875.0
23,23,9,4,27781.0,26246.0
0,24,9,5,26063.0,25442.0
1,24,9,5,25061.0,25164.0
2,24,9,5,24634.0,25297.0
3,24,9,5,24307.0,26749.0
4,24,9,5,24760.0,30932.0
5,24,9,5,26489.0,35025.0
6,24,9,5,28115.0,38705.0
7,24,9,5,30112.0,39720.0
8,24,9,5,31069.0,39350.0
9,24,9,5,30719.0,39209.0
10,24,9,5,30110.0,37146.0
11,24,9,5,28450.0,36651.0
12,24,9,5,27017.0,37563.0
13,24,9,5,26699.0,38025.0
14,24,9,5,27061.0,38261.0
15,24,9,5,28028.0,38195.0
16,24,9,5,29217.0,37958.0
17,24,9,5,30861.0,40537.0
18,24,9,5,34180.0,39356.0
19,24,9,5,33264.0,36324.0
20,24,9,5,30622.0,33000.0
21,24,9,5,28174.0,30400.0
22,24,9,5,26315.0,27781.0
23,24,9,5,24133.0,26063.0
0,25,9,6,22700.0,25061.0
1,25,9,6,21779.0,24634.0
2,25,9,6,21262.0,24307.0
3,25,9,6,21121.0,24760.0
4,25,9,6,21386.0,26489.0
5,25,9,6,22055.0,28115.0
6,25,9,6,21946.0,30112.0
7,25,9,6,23262.0,31069.0
8,25,9,6,24681.0,30719.0
9,25,9,6,25577.0,30110.0
10,25,9,6,26039.0,28450.0
11,25,9,6,25962.0,27017.0
12,25,9,6,24520.0,26699.0
13,25,9,6,23935.0,27061.0
14,25,9,6,24183.0,28028.0
15,25,9,6,24499.0,29217.0
16,25,9,6,25678.0,30861.0
17,25,9,6,27125.0,34180.0
18,25,9,6,31115.0,33264.0
19,25,9,6,31372.0,30622.0
20,25,9,6,29660.0,28174.0
21,25,9,6,27534.0,26315.0
22,25,9,6,24996.0,24133.0
23,25,9,6,22904.0,22700.0
0,26,9,0,21606.0,21779.0
1,26,9,0,21062.0,21262.0
2,26,9,0,20981.0,21121.0
3,26,9,0,21464.0,21386.0
4,26,9,0,23526.0,22055.0
5,26,9,0,28804.0,21946.0
6,26,9,0,33504.0,23262.0
7,26,9,0,37180.0,24681.0
8,26,9,0,38355.0,25577.0
9,26,9,0,38217.0,26039.0
10,26,9,0,38304.0,25962.0
11,26,9,0,36349.0,24520.0
12,26,9,0,36518.0,23935.0
13,26,9,0,38035.0,24183.0
14,26,9,0,38561.0,24499.0
15,26,9,0,38954.0,25678.0
16,26,9,0,38450.0,27125.0
17,26,9,0,38026.0,31115.0
18,26,9,0,40776.0,31372.0
19,26,9,0,39537.0,29660.0
20,26,9,0,36648.0,27534.0
21,26,9,0,33102.0,24996.0
22,26,9,0,29889.0,22904.0
23,26,9,0,27500.0,21606.0
0,27,9,1,25936.0,21062.0
1,27,9,1,25072.0,20981.0
2,27,9,1,24815.0,21464.0
3,27,9,1,25167.0,23526.0
4,27,9,1,26515.0,28804.0
5,27,9,1,31242.0,33504.0
6,27,9,1,35319.0,37180.0
7,27,9,1,39030.0,38355.0
8,27,9,1,40065.0,38217.0
9,27,9,1,39805.0,38304.0
10,27,9,1,39793.0,36349.0
11,27,9,1,37462.0,36518.0
12,27,9,1,37257.0,38035.0
13,27,9,1,38365.0,38561.0
14,27,9,1,39078.0,38954.0
15,27,9,1,39750.0,38450.0
16,27,9,1,39315.0,38026.0
17,27,9,1,39149.0,40776.0
18,27,9,1,41680.0,39537.0
19,27,9,1,40243.0,36648.0
20,27,9,1,37338.0,33102.0
21,27,9,1,33616.0,29889.0
22,27,9,1,30484.0,27500.0
23,27,9,1,27681.0,25936.0
0,28,9,2,26101.0,25072.0
1,28,9,2,25295.0,24815.0
2,28,9,2,25050.0,25167.0
3,28,9,2,25338.0,26515.0
4,28,9,2,26776.0,31242.0
5,28,9,2,31336.0,35319.0
6,28,9,2,35438.0,39030.0
7,28,9,2,39255.0,40065.0
8,28,9,2,40372.0,39805.0
9,28,9,2,40059.0,39793.0
10,28,9,2,40031.0,37462.0
11,28,9,2,37782.0,37257.0
12,28,9,2,37628.0,38365.0
13,28,9,2,38958.0,39078.0
14,28,9,2,39673.0,39750.0
15,28,9,2,39853.0,39315.0
16,28,9,2,39490.0,39149.0
17,28,9,2,38943.0,41680.0
18,28,9,2,41455.0,40243.0
19,28,9,2,39934.0,37338.0
20,28,9,2,36957.0,33616.0
21,28,9,2,33564.0,30484.0
22,28,9,2,30506.0,27681.0
23,28,9,2,27846.0,26101.0
0,29,9,3,26325.0,25295.0
1,29,9,3,25440.0,25050.0
2,29,9,3,25183.0,25338.0
3,29,9,3,25282.0,26776.0
4,29,9,3,26653.0,31336.0
5,29,9,3,31158.0,35438.0
6,29,9,3,35230.0,39255.0
7,29,9,3,38742.0,40372.0
8,29,9,3,39882.0,40059.0
9,29,9,3,39692.0,40031.0
10,29,9,3,39444.0,37782.0
11,29,9,3,36923.0,37628.0
12,29,9,3,36795.0,38958.0
13,29,9,3,38388.0,39673.0
14,29,9,3,39277.0,39853.0
15,29,9,3,39521.0,39490.0
16,29,9,3,38962.0,38943.0
17,29,9,3,38598.0,41455.0
18,29,9,3,41385.0,39934.0
19,29,9,3,39832.0,36957.0
20,29,9,3,36847.0,33564.0
21,29,9,3,33396.0,30506.0
22,29,9,3,30534.0,27846.0
23,29,9,3,27678.0,26325.0
0,30,9,4,26010.0,25440.0
1,30,9,4,25399.0,25183.0
2,30,9,4,24998.0,25282.0
3,30,9,4,25126.0,26653.0
4,30,9,4,26370.0,31158.0
5,30,9,4,31021.0,35230.0
6,30,9,4,35207.0,38742.0
7,30,9,4,38881.0,39882.0
8,30,9,4,39754.0,39692.0
9,30,9,4,39456.0,39444.0
10,30,9,4,38972.0,36923.0
11,30,9,4,36554.0,36795.0
12,30,9,4,36113.0,38388.0
13,30,9,4,37564.0,39277.0
14,30,9,4,38219.0,39521.0
15,30,9,4,38395.0,38962.0
16,30,9,4,38255.0,38598.0
17,30,9,4,38370.0,41385.0
18,30,9,4,41240.0,39832.0
19,30,9,4,39304.0,36847.0
20,30,9,4,36005.0,33396.0
21,30,9,4,32737.0,30534.0
22,30,9,4,29845.0,27678.0
23,30,9,4,27579.0,26010.0
0,1,10,5,25882.0,25399.0
1,1,10,5,24850.0,24998.0
2,1,10,5,24300.0,25126.0
3,1,10,5,24177.0,26370.0
4,1,10,5,24646.0,31021.0
5,1,10,5,26738.0,35207.0
6,1,10,5,28589.0,38881.0
7,1,10,5,30644.0,39754.0
8,1,10,5,31792.0,39456.0
9,1,10,5,31380.0,38972.0
10,1,10,5,30646.0,36554.0
11,1,10,5,29462.0,36113.0
12,1,10,5,28248.0,37564.0
13,1,10,5,28549.0,38219.0
14,1,10,5,29002.0,38395.0
15,1,10,5,29714.0,38255.0
16,1,10,5,30625.0,38370.0
17,1,10,5,32013.0,41240.0
18,1,10,5,35337.0,39304.0
19,1,10,5,33555.0,36005.0
20,1,10,5,30869.0,32737.0
21,1,10,5,28896.0,29845.0
22,1,10,5,26899.0,27579.0
23,1,10,5,24506.0,25882.0
0,2,10,6,22857.0,24850.0
1,2,10,6,21872.0,24300.0
2,2,10,6,21262.0,24177.0
3,2,10,6,21180.0,24646.0
4,2,10,6,21517.0,26738.0
5,2,10,6,22357.0,28589.0
6,2,10,6,22816.0,30644.0
7,2,10,6,24388.0,31792.0
8,2,10,6,26229.0,31380.0
9,2,10,6,27201.0,30646.0
10,2,10,6,27088.0,29462.0
11,2,10,6,26671.0,28248.0
12,2,10,6,24826.0,28549.0
13,2,10,6,24059.0,29002.0
14,2,10,6,23787.0,29714.0
15,2,10,6,23985.0,30625.0
16,2,10,6,24885.0,32013.0
17,2,10,6,27261.0,35337.0
18,2,10,6,31394.0,33555.0
19,2,10,6,31007.0,30869.0
20,2,10,6,29362.0,28896.0
21,2,10,6,27483.0,26899.0
22,2,10,6,25151.0,24506.0
23,2,10,6,22836.0,22857.0
0,3,10,0,21386.0,21872.0
1,3,10,0,21007.0,21262.0
2,3,10,0,20973.0,21180.0
3,3,10,0,21328.0,21517.0
4,3,10,0,23312.0,22357.0
5,3,10,0,28720.0,22816.0
6,3,10,0,33589.0,24388.0
7,3,10,0,37313.0,26229.0
8,3,10,0,38316.0,27201.0
9,3,10,0,38273.0,27088.0
10,3,10,0,38079.0,26671.0
11,3,10,0,35962.0,24826.0
12,3,10,0,36415.0,24059.0
13,3,10,0,37737.0,23787.0
14,3,10,0,38394.0,23985.0
15,3,10,0,38812.0,24885.0
16,3,10,0,37972.0,27261.0
17,3,10,0,38104.0,31394.0
18,3,10,0,41430.0,31007.0
19,3,10,0,39617.0,29362.0
20,3,10,0,36576.0,27483.0
21,3,10,0,32836.0,25151.0
22,3,10,0,29795.0,22836.0
23,3,10,0,27235.0,21386.0
0,4,10,1,25711.0,21007.0
1,4,10,1,24797.0,20973.0
2,4,10,1,24457.0,21328.0
3,4,10,1,24700.0,23312.0
4,4,10,1,26221.0,28720.0
5,4,10,1,30999.0,33589.0
6,4,10,1,35465.0,37313.0
7,4,10,1,39120.0,38316.0
8,4,10,1,39937.0,38273.0
9,4,10,1,39495.0,38079.0
10,4,10,1,39059.0,35962.0
11,4,10,1,36717.0,36415.0
12,4,10,1,36368.0,37737.0
13,4,10,1,38037.0,38394.0
14,4,10,1,38751.0,38812.0
15,4,10,1,39148.0,37972.0
16,4,10,1,38685.0,38104.0
17,4,10,1,38847.0,41430.0
18,4,10,1,41898.0,39617.0
19,4,10,1,39958.0,36576.0
20,4,10,1,36814.0,32836.0
21,4,10,1,33011.0,29795.0
22,4,10,1,30145.0,27235.0
23,4,10,1,27477.0,25711.0
0,5,10,2,25908.0,24797.0
1,5,10,2,25202.0,24457.0
2,5,10,2,24813.0,24700.0
3,5,10,2,24952.0,26221.0
4,5,10,2,26385.0,30999.0
5,5,10,2,31145.0,35465.0
6,5,10,2,35832.0,39120.0
7,5,10,2,39435.0,39937.0
8,5,10,2,40708.0,39495.0
9,5,10,2,40289.0,39059.0
10,5,10,2,39737.0,36717.0
11,5,10,2,37272.0,36368.0
12,5,10,2,37023.0,38037.0
13,5,10,2,38237.0,38751.0
14,5,10,2,38601.0,39148.0
15,5,10,2,39187.0,38685.0
16,5,10,2,38815.0,38847.0
17,5,10,2,39138.0,41898.0
18,5,10,2,42047.0,39958.0
19,5,10,2,39821.0,36814.0
20,5,10,2,36752.0,33011.0
21,5,10,2,32981.0,30145.0
22,5,10,2,30030.0,27477.0
23,5,10,2,27507.0,25908.0
0,6,10,3,25792.0,25202.0
1,6,10,3,24843.0,24813.0
2,6,10,3,24579.0,24952.0
3,6,10,3,24853.0,26385.0
4,6,10,3,26128.0,31145.0
5,6,10,3,30741.0,35832.0
6,6,10,3,35659.0,39435.0
7,6,10,3,39303.0,40708.0
8,6,10,3,40509.0,40289.0
9,6,10,3,40108.0,39737.0
10,6,10,3,40059.0,37272.0
11,6,10,3,37699.0,37023.0
12,6,10,3,37482.0,38237.0
13,6,10,3,38725.0,38601.0
14,6,10,3,38913.0,39187.0
15,6,10,3,39107.0,38815.0
16,6,10,3,38281.0,39138.0
17,6,10,3,39125.0,42047.0
18,6,10,3,41614.0,39821.0
19,6,10,3,39632.0,36752.0
20,6,10,3,36660.0,32981.0
21,6,10,3,33197.0,30030.0
22,6,10,3,29988.0,27507.0
23,6,10,3,27378.0,25792.0
0,7,10,4,25865.0,24843.0
1,7,10,4,25083.0,24579.0
2,7,10,4,24777.0,24853.0
3,7,10,4,25060.0,26128.0
4,7,10,4,26386.0,30741.0
5,7,10,4,31032.0,35659.0
6,7,10,4,36159.0,39303.0
7,7,10,4,39671.0,40509.0
8,7,10,4,40788.0,40108.0
9,7,10,4,40959.0,40059.0
10,7,10,4,40547.0,37699.0
11,7,10,4,37655.0,37482.0
12,7,10,4,36515.0,38725.0
13,7,10,4,36875.0,38913.0
14,7,10,4,37781.0,39107.0
15,7,10,4,38003.0,38281.0
16,7,10,4,37117.0,39125.0
17,7,10,4,37673.0,41614.0
18,7,10,4,40739.0,39632.0
19,7,10,4,38763.0,36660.0
20,7,10,4,35860.0,33197.0
21,7,10,4,32303.0,29988.0
22,7,10,4,29500.0,27378.0
23,7,10,4,26901.0,25865.0
0,8,10,5,25030.0,25083.0
1,8,10,5,24051.0,24777.0
2,8,10,5,23590.0,25060.0
3,8,10,5,23433.0,26386.0
4,8,10,5,23971.0,31032.0
5,8,10,5,25942.0,36159.0
6,8,10,5,28112.0,39671.0
7,8,10,5,30525.0,40788.0
8,8,10,5,32207.0,40959.0
9,8,10,5,32103.0,40547.0
10,8,10,5,31466.0,37655.0
11,8,10,5,30044.0,36515.0
12,8,10,5,28269.0,36875.0
13,8,10,5,27526.0,37781.0
14,8,10,5,27277.0,38003.0
15,8,10,5,28206.0,37117.0
16,8,10,5,29502.0,37673.0
17,8,10,5,31648.0,40739.0
18,8,10,5,34937.0,38763.0
19,8,10,5,33037.0,35860.0
20,8,10,5,30569.0,32303.0
21,8,10,5,28148.0,29500.0
22,8,10,5,25736.0,26901.0
23,8,10,5,23658.0,25030.0
0,9,10,6,21797.0,24051.0
1,9,10,6,20902.0,23590.0
2,9,10,6,20435.0,23433.0
3,9,10,6,20232.0,23971.0
4,9,10,6,20480.0,25942.0
5,9,10,6,21476.0,28112.0
6,9,10,6,22061.0,30525.0
7,9,10,6,23615.0,32207.0
8,9,10,6,25374.0,32103.0
9,9,10,6,26070.0,31466.0
10,9,10,6,26345.0,30044.0
11,9,10,6,26482.0,28269.0
12,9,10,6,24980.0,27526.0
13,9,10,6,24393.0,27277.0
14,9,10,6,24388.0,28206.0
15,9,10,6,25016.0,29502.0
16,9,10,6,25780.0,31648.0
17,9,10,6,28390.0,34937.0
18,9,10,6,31887.0,33037.0
19,9,10,6,31186.0,30569.0
20,9,10,6,29542.0,28148.0
21,9,10,6,27170.0,25736.0
22,9,10,6,24543.0,23658.0
23,9,10,6,22536.0,21797.0
0,10,10,0,21077.0,20902.0
1,10,10,0,20414.0,20435.0
2,10,10,0,20257.0,20232.0
3,10,10,0,20650.0,20480.0
4,10,10,0,22647.0,21476.0
5,10,10,0,28373.0,22061.0
6,10,10,0,34250.0,23615.0
7,10,10,0,38115.0,25374.0
8,10,10,0,39507.0,26070.0
9,10,10,0,39692.0,26345.0
10,10,10,0,39679.0,26482.0
11,10,10,0,37375.0,24980.0
12,10,10,0,37315.0,24393.0
13,10,10,0,38293.0,24388.0
14,10,10,0,38688.0,25016.0
15,10,10,0,39254.0,25780.0
16,10,10,0,37882.0,28390.0
17,10,10,0,38749.0,31887.0
18,10,10,0,41228.0,31186.0
19,10,10,0,39146.0,29542.0
20,10,10,0,36102.0,27170.0
21,10,10,0,32228.0,24543.0
22,10,10,0,29285.0,22536.0
23,10,10,0,26686.0,21077.0
0,11,10,1,24932.0,20414.0
1,11,10,1,24066.0,20257.0
2,11,10,1,23754.0,20650.0
3,11,10,1,23866.0,22647.0
4,11,10,1,25545.0,28373.0
5,11,10,1,30592.0,34250.0
6,11,10,1,36137.0,38115.0
7,11,10,1,40169.0,39507.0
8,11,10,1,42162.0,39692.0
9,11,10,1,42002.0,39679.0
10,11,10,1,41565.0,37375.0
11,11,10,1,38755.0,37315.0
12,11,10,1,38374.0,38293.0
13,11,10,1,39341.0,38688.0
14,11,10,1,39454.0,39254.0
15,11,10,1,39652.0,37882.0
16,11,10,1,39049.0,38749.0
17,11,10,1,39853.0,41228.0
18,11,10,1,42241.0,39146.0
19,11,10,1,40320.0,36102.0
20,11,10,1,37361.0,32228.0
21,11,10,1,33080.0,29285.0
22,11,10,1,29776.0,26686.0
23,11,10,1,27000.0,24932.0
0,12,10,2,25085.0,24066.0
1,12,10,2,24352.0,23754.0
2,12,10,2,24128.0,23866.0
3,12,10,2,24245.0,25545.0
4,12,10,2,25863.0,30592.0
5,12,10,2,31001.0,36137.0
6,12,10,2,36453.0,40169.0
7,12,10,2,40373.0,42162.0
8,12,10,2,41011.0,42002.0
9,12,10,2,40207.0,41565.0
10,12,10,2,39585.0,38755.0
11,12,10,2,36931.0,38374.0
12,12,10,2,36535.0,39341.0
13,12,10,2,37358.0,39454.0
14,12,10,2,38036.0,39652.0
15,12,10,2,38369.0,39049.0
16,12,10,2,38174.0,39853.0
17,12,10,2,39366.0,42241.0
18,12,10,2,42520.0,40320.0
19,12,10,2,40453.0,37361.0
20,12,10,2,37193.0,33080.0
21,12,10,2,33211.0,29776.0
22,12,10,2,29787.0,27000.0
23,12,10,2,27030.0,25085.0
0,13,10,3,25476.0,24352.0
1,13,10,3,24659.0,24128.0
2,13,10,3,24364.0,24245.0
3,13,10,3,24548.0,25863.0
4,13,10,3,26149.0,31001.0
5,13,10,3,31096.0,36453.0
6,13,10,3,36691.0,40373.0
7,13,10,3,40450.0,41011.0
8,13,10,3,41552.0,40207.0
9,13,10,3,41412.0,39585.0
10,13,10,3,41438.0,36931.0
11,13,10,3,39748.0,36535.0
12,13,10,3,39062.0,37358.0
13,13,10,3,39956.0,38036.0
14,13,10,3,40300.0,38369.0
15,13,10,3,40562.0,38174.0
16,13,10,3,40322.0,39366.0
17,13,10,3,41322.0,42520.0
18,13,10,3,43001.0,40453.0
19,13,10,3,40442.0,37193.0
20,13,10,3,37273.0,33211.0
21,13,10,3,33500.0,29787.0
22,13,10,3,30036.0,27030.0
23,13,10,3,27385.0,25476.0
0,14,10,4,25645.0,24659.0
1,14,10,4,24726.0,24364.0
2,14,10,4,24421.0,24548.0
3,14,10,4,24672.0,26149.0
4,14,10,4,25986.0,31096.0
5,14,10,4,30794.0,36691.0
6,14,10,4,36795.0,40450.0
7,14,10,4,41354.0,41552.0
8,14,10,4,43320.0,41412.0
9,14,10,4,43297.0,41438.0
10,14,10,4,42986.0,39748.0
11,14,10,4,40463.0,39062.0
12,14,10,4,39585.0,39956.0
13,14,10,4,40390.0,40300.0
14,14,10,4,40437.0,40562.0
15,14,10,4,40436.0,40322.0
16,14,10,4,39972.0,41322.0
17,14,10,4,40821.0,43001.0
18,14,10,4,41781.0,40442.0
19,14,10,4,39142.0,37273.0
20,14,10,4,36098.0,33500.0
21,14,10,4,32496.0,30036.0
22,14,10,4,29533.0,27385.0
23,14,10,4,27019.0,25645.0
0,15,10,5,25206.0,24726.0
1,15,10,5,24193.0,24421.0
2,15,10,5,23796.0,24672.0
3,15,10,5,23913.0,25986.0
4,15,10,5,24241.0,30794.0
5,15,10,5,26418.0,36795.0
6,15,10,5,29167.0,41354.0
7,15,10,5,31600.0,43320.0
8,15,10,5,33355.0,43297.0
9,15,10,5,33037.0,42986.0
10,15,10,5,32231.0,40463.0
11,15,10,5,30249.0,39585.0
12,15,10,5,28655.0,40390.0
13,15,10,5,27772.0,40437.0
14,15,10,5,27756.0,40436.0
15,15,10,5,28813.0,39972.0
16,15,10,5,29798.0,40821.0
17,15,10,5,32052.0,41781.0
18,15,10,5,35107.0,39142.0
19,15,10,5,32896.0,36098.0
20,15,10,5,30386.0,32496.0
21,15,10,5,28092.0,29533.0
22,15,10,5,25891.0,27019.0
23,15,10,5,23716.0,25206.0
0,16,10,6,21812.0,24193.0
1,16,10,6,20751.0,23796.0
2,16,10,6,20382.0,23913.0
3,16,10,6,20289.0,24241.0
4,16,10,6,20645.0,26418.0
5,16,10,6,21631.0,29167.0
6,16,10,6,22283.0,31600.0
7,16,10,6,23886.0,33355.0
8,16,10,6,25943.0,33037.0
9,16,10,6,26386.0,32231.0
10,16,10,6,26672.0,30249.0
11,16,10,6,26438.0,28655.0
12,16,10,6,24849.0,27772.0
13,16,10,6,24095.0,27756.0
14,16,10,6,24020.0,28813.0
15,16,10,6,24199.0,29798.0
16,16,10,6,25020.0,32052.0
17,16,10,6,28262.0,35107.0
18,16,10,6,31390.0,32896.0
19,16,10,6,30683.0,30386.0
20,16,10,6,28903.0,28092.0
21,16,10,6,26837.0,25891.0
22,16,10,6,24234.0,23716.0
23,16,10,6,22083.0,21812.0
0,17,10,0,20727.0,20751.0
1,17,10,0,20113.0,20382.0
2,17,10,0,19968.0,20289.0
3,17,10,0,20503.0,20645.0
4,17,10,0,22373.0,21631.0
5,17,10,0,27963.0,22283.0
6,17,10,0,33748.0,23886.0
7,17,10,0,37363.0,25943.0
8,17,10,0,38765.0,26386.0
9,17,10,0,38518.0,26672.0
10,17,10,0,38359.0,26438.0
11,17,10,0,36247.0,24849.0
12,17,10,0,36218.0,24095.0
13,17,10,0,37716.0,24020.0
14,17,10,0,37954.0,24199.0
15,17,10,0,38436.0,25020.0
16,17,10,0,37916.0,28262.0
17,17,10,0,39220.0,31390.0
18,17,10,0,40860.0,30683.0
19,17,10,0,38801.0,28903.0
20,17,10,0,35891.0,26837.0
21,17,10,0,32189.0,24234.0
22,17,10,0,29261.0,22083.0
23,17,10,0,26786.0,20727.0
0,18,10,1,25191.0,20113.0
1,18,10,1,24402.0,19968.0
2,18,10,1,24095.0,20503.0
3,18,10,1,24246.0,22373.0
4,18,10,1,25804.0,27963.0
5,18,10,1,30923.0,33748.0
6,18,10,1,36539.0,37363.0
7,18,10,1,39871.0,38765.0
8,18,10,1,40921.0,38518.0
9,18,10,1,40709.0,38359.0
10,18,10,1,40241.0,36247.0
11,18,10,1,37298.0,36218.0
12,18,10,1,37066.0,37716.0
13,18,10,1,37817.0,37954.0
14,18,10,1,38752.0,38436.0
15,18,10,1,39029.0,37916.0
16,18,10,1,38472.0,39220.0
17,18,10,1,40243.0,40860.0
18,18,10,1,42181.0,38801.0
19,18,10,1,39789.0,35891.0
20,18,10,1,36448.0,32189.0
21,18,10,1,32810.0,29261.0
22,18,10,1,29779.0,26786.0
23,18,10,1,27141.0,25191.0
0,19,10,2,25351.0,24402.0
1,19,10,2,24546.0,24095.0
2,19,10,2,24309.0,24246.0
3,19,10,2,24546.0,25804.0
4,19,10,2,25991.0,30923.0
5,19,10,2,30766.0,36539.0
6,19,10,2,36554.0,39871.0
7,19,10,2,39859.0,40921.0
8,19,10,2,40827.0,40709.0
9,19,10,2,40296.0,40241.0
10,19,10,2,39508.0,37298.0
11,19,10,2,37375.0,37066.0
12,19,10,2,37536.0,37817.0
13,19,10,2,38746.0,38752.0
14,19,10,2,39215.0,39029.0
15,19,10,2,39324.0,38472.0
16,19,10,2,39017.0,40243.0
17,19,10,2,40755.0,42181.0
18,19,10,2,42046.0,39789.0
19,19,10,2,39695.0,36448.0
20,19,10,2,36461.0,32810.0
21,19,10,2,32953.0,29779.0
22,19,10,2,29783.0,27141.0
23,19,10,2,26970.0,25351.0
