hour,day,month,dayofweek,gen_lag_1,gen_lag_24
21,29,8,0,9.0,6.0
22,29,8,0,9.0,0.0
23,29,8,0,0.0,0.0
0,30,8,1,0.0,0.0
1,30,8,1,0.0,0.0
2,30,8,1,0.0,0.0
3,30,8,1,0.0,0.0
4,30,8,1,0.0,9.0
5,30,8,1,7.0,764.0
6,30,8,1,696.0,2932.0
7,30,8,1,2504.0,5277.0
8,30,8,1,4340.0,7199.0
9,30,8,1,5759.0,8408.0
10,30,8,1,6637.0,8894.0
11,30,8,1,7478.0,8884.0
12,30,8,1,7611.0,8489.0
13,30,8,1,7329.0,7419.0
14,30,8,1,6506.0,5899.0
15,30,8,1,5068.0,3806.0
16,30,8,1,3041.0,1666.0
17,30,8,1,1228.0,231.0
18,30,8,1,136.0,10.0
19,30,8,1,0.0,9.0
20,30,8,1,0.0,9.0
21,30,8,1,0.0,9.0
22,30,8,1,1.0,0.0
23,30,8,1,0.0,0.0
0,31,8,2,0.0,0.0
1,31,8,2,0.0,0.0
2,31,8,2,0.0,0.0
3,31,8,2,0.0,0.0
4,31,8,2,0.0,7.0
5,31,8,2,6.0,696.0
6,31,8,2,663.0,2504.0
7,31,8,2,2544.0,4340.0
8,31,8,2,4547.0,5759.0
9,31,8,2,6135.0,6637.0
10,31,8,2,7102.0,7478.0
11,31,8,2,7515.0,7611.0
12,31,8,2,7746.0,7329.0
13,31,8,2,7347.0,6506.0
14,31,8,2,6367.0,5068.0
15,31,8,2,4958.0,3041.0
16,31,8,2,3187.0,1228.0
17,31,8,2,1292.0,136.0
18,31,8,2,148.0,0.0
19,31,8,2,0.0,0.0
20,31,8,2,0.0,0.0
21,31,8,2,0.0,1.0
22,31,8,2,0.0,0.0
23,31,8,2,0.0,0.0
0,1,9,3,0.0,0.0
1,1,9,3,0.0,0.0
2,1,9,3,0.0,0.0
3,1,9,3,0.0,0.0
4,1,9,3,0.0,6.0
5,1,9,3,0.0,663.0
6,1,9,3,599.0,2544.0
7,1,9,3,2585.0,4547.0
8,1,9,3,4976.0,6135.0
9,1,9,3,6871.0,7102.0
10,1,9,3,8078.0,7515.0
11,1,9,3,8507.0,7746.0
12,1,9,3,8330.0,7347.0
13,1,9,3,7067.0,6367.0
14,1,9,3,7036.0,4958.0
15,1,9,3,5414.0,3187.0
16,1,9,3,3472.0,1292.0
17,1,9,3,1424.0,148.0
18,1,9,3,169.0,0.0
19,1,9,3,1.0,0.0
20,1,9,3,4.0,0.0
21,1,9,3,4.0,0.0
22,1,9,3,3.0,0.0
23,1,9,3,0.0,0.0
0,2,9,4,0.0,0.0
1,2,9,4,0.0,0.0
2,2,9,4,0.0,0.0
3,2,9,4,0.0,0.0
4,2,9,4,0.0,0.0
5,2,9,4,4.0,599.0
6,2,9,4,710.0,2585.0
7,2,9,4,2704.0,4976.0
8,2,9,4,5096.0,6871.0
9,2,9,4,6926.0,8078.0
10,2,9,4,8104.0,8507.0
11,2,9,4,8758.0,8330.0
12,2,9,4,8784.0,7067.0
13,2,9,4,8244.0,7036.0
14,2,9,4,7210.0,5414.0
15,2,9,4,5680.0,3472.0
16,2,9,4,3631.0,1424.0
17,2,9,4,1474.0,169.0
18,2,9,4,176.0,1.0
19,2,9,4,8.0,4.0
20,2,9,4,6.0,4.0
21,2,9,4,6.0,3.0
22,2,9,4,8.0,0.0
23,2,9,4,0.0,0.0
0,3,9,5,0.0,0.0
1,3,9,5,0.0,0.0
2,3,9,5,0.0,0.0
3,3,9,5,0.0,0.0
4,3,9,5,0.0,4.0
5,3,9,5,9.0,710.0
6,3,9,5,694.0,2704.0
7,3,9,5,2687.0,5096.0
8,3,9,5,4966.0,6926.0
9,3,9,5,6840.0,8104.0
10,3,9,5,8225.0,8758.0
11,3,9,5,8845.0,8784.0
12,3,9,5,8829.0,8244.0
13,3,9,5,8302.0,7210.0
14,3,9,5,7325.0,5680.0
15,3,9,5,5725.0,3631.0
16,3,9,5,3639.0,1474.0
17,3,9,5,1455.0,176.0
18,3,9,5,159.0,8.0
19,3,9,5,6.0,6.0
20,3,9,5,7.0,6.0
21,3,9,5,5.0,8.0
22,3,9,5,3.0,0.0
23,3,9,5,0.0,0.0
0,4,9,6,0.0,0.0
1,4,9,6,0.0,0.0
2,4,9,6,0.0,0.0
3,4,9,6,0.0,0.0
4,4,9,6,0.0,9.0
5,4,9,6,11.0,694.0
6,4,9,6,650.0,2687.0
7,4,9,6,2679.0,4966.0
8,4,9,6,4869.0,6840.0
9,4,9,6,6799.0,8225.0
10,4,9,6,8014.0,8845.0
11,4,9,6,8664.0,8829.0
12,4,9,6,8618.0,8302.0
13,4,9,6,8013.0,7325.0
14,4,9,6,6729.0,5725.0
15,4,9,6,5111.0,3639.0
16,4,9,6,3163.0,1455.0
17,4,9,6,1190.0,159.0
18,4,9,6,106.0,6.0
19,4,9,6,8.0,7.0
20,4,9,6,8.0,5.0
21,4,9,6,9.0,3.0
22,4,9,6,8.0,0.0
23,4,9,6,0.0,0.0
0,5,9,0,0.0,0.0
1,5,9,0,0.0,0.0
2,5,9,0,0.0,0.0
3,5,9,0,0.0,0.0
4,5,9,0,0.0,11.0
5,5,9,0,3.0,650.0
6,5,9,0,430.0,2679.0
7,5,9,0,1788.0,4869.0
8,5,9,0,3247.0,6799.0
9,5,9,0,4923.0,8014.0
10,5,9,0,5963.0,8664.0
11,5,9,0,6615.0,8618.0
12,5,9,0,6836.0,8013.0
13,5,9,0,6383.0,6729.0
14,5,9,0,5373.0,5111.0
15,5,9,0,4260.0,3163.0
16,5,9,0,2657.0,1190.0
17,5,9,0,1005.0,106.0
18,5,9,0,106.0,8.0
19,5,9,0,6.0,8.0
20,5,9,0,4.0,9.0
21,5,9,0,9.0,8.0
22,5,9,0,14.0,0.0
23,5,9,0,0.0,0.0
0,6,9,1,0.0,0.0
1,6,9,1,0.0,0.0
2,6,9,1,0.0,0.0
3,6,9,1,0.0,0.0
4,6,9,1,0.0,3.0
5,6,9,1,1.0,430.0
6,6,9,1,562.0,1788.0
7,6,9,1,2446.0,3247.0
8,6,9,1,4500.0,4923.0
9,6,9,1,6129.0,5963.0
10,6,9,1,7163.0,6615.0
11,6,9,1,7422.0,6836.0
12,6,9,1,7329.0,6383.0
13,6,9,1,7065.0,5373.0
14,6,9,1,6154.0,4260.0
15,6,9,1,4085.0,2657.0
16,6,9,1,2424.0,1005.0
17,6,9,1,997.0,106.0
18,6,9,1,91.0,6.0
19,6,9,1,0.0,4.0
20,6,9,1,0.0,9.0
21,6,9,1,0.0,14.0
22,6,9,1,0.0,0.0
23,6,9,1,0.0,0.0
0,7,9,2,0.0,0.0
1,7,9,2,0.0,0.0
2,7,9,2,0.0,0.0
3,7,9,2,0.0,0.0
4,7,9,2,0.0,1.0
5,7,9,2,1.0,562.0
6,7,9,2,276.0,2446.0
7,7,9,2,1400.0,4500.0
8,7,9,2,2696.0,6129.0
9,7,9,2,3704.0,7163.0
10,7,9,2,5328.0,7422.0
11,7,9,2,5681.0,7329.0
12,7,9,2,6402.0,7065.0
13,7,9,2,6040.0,6154.0
14,7,9,2,5347.0,4085.0
15,7,9,2,4041.0,2424.0
16,7,9,2,2363.0,997.0
17,7,9,2,923.0,91.0
18,7,9,2,66.0,0.0
19,7,9,2,4.0,0.0
20,7,9,2,7.0,0.0
21,7,9,2,3.0,0.0
22,7,9,2,0.0,0.0
23,7,9,2,0.0,0.0
0,8,9,3,0.0,0.0
1,8,9,3,0.0,0.0
2,8,9,3,0.0,0.0
3,8,9,3,0.0,0.0
4,8,9,3,0.0,1.0
5,8,9,3,1.0,276.0
6,8,9,3,434.0,1400.0
7,8,9,3,1974.0,2696.0
8,8,9,3,3777.0,3704.0
9,8,9,3,5396.0,5328.0
10,8,9,3,6369.0,5681.0
11,8,9,3,6908.0,6402.0
12,8,9,3,6992.0,6040.0
13,8,9,3,6588.0,5347.0
14,8,9,3,5851.0,4041.0
15,8,9,3,4733.0,2363.0
16,8,9,3,3080.0,923.0
17,8,9,3,1161.0,66.0
18,8,9,3,82.0,4.0
19,8,9,3,1.0,7.0
20,8,9,3,0.0,3.0
21,8,9,3,1.0,0.0
22,8,9,3,2.0,0.0
23,8,9,3,0.0,0.0
0,9,9,4,352.0,0.0
1,9,9,4,97.0,0.0
2,9,9,4,3.0,0.0
3,9,9,4,0.0,0.0
4,9,9,4,0.0,1.0
5,9,9,4,19.0,434.0
6,9,9,4,533.0,1974.0
7,9,9,4,2132.0,3777.0
8,9,9,4,3860.0,5396.0
9,9,9,4,5506.0,6369.0
10,9,9,4,7248.0,6908.0
11,9,9,4,8017.0,6992.0
12,9,9,4,7343.0,6588.0
13,9,9,4,5854.0,5851.0
14,9,9,4,5216.0,4733.0
15,9,9,4,4065.0,3080.0
16,9,9,4,2767.0,1161.0
17,9,9,4,1018.0,82.0
18,9,9,4,70.0,1.0
19,9,9,4,4.0,0.0
20,9,9,4,1.0,1.0
21,9,9,4,0.0,2.0
22,9,9,4,1.0,0.0
23,9,9,4,0.0,352.0
0,10,9,5,0.0,97.0
1,10,9,5,0.0,3.0
2,10,9,5,0.0,0.0
3,10,9,5,0.0,0.0
4,10,9,5,0.0,19.0
5,10,9,5,1.0,533.0
6,10,9,5,369.0,2132.0
7,10,9,5,1914.0,3860.0
8,10,9,5,3764.0,5506.0
9,10,9,5,5469.0,7248.0
10,10,9,5,6712.0,8017.0
11,10,9,5,7079.0,7343.0
12,10,9,5,7060.0,5854.0
13,10,9,5,6200.0,5216.0
14,10,9,5,5317.0,4065.0
15,10,9,5,4065.0,2767.0
16,10,9,5,2594.0,1018.0
17,10,9,5,887.0,70.0
18,10,9,5,55.0,4.0
19,10,9,5,4.0,1.0
20,10,9,5,3.0,0.0
21,10,9,5,2.0,1.0
22,10,9,5,2.0,0.0
23,10,9,5,0.0,0.0
0,11,9,6,0.0,0.0
1,11,9,6,0.0,0.0
2,11,9,6,0.0,0.0
3,11,9,6,0.0,0.0
4,11,9,6,0.0,1.0
5,11,9,6,1.0,369.0
6,11,9,6,372.0,1914.0
7,11,9,6,1796.0,3764.0
8,11,9,6,3617.0,5469.0
9,11,9,6,5086.0,6712.0
10,11,9,6,6246.0,7079.0
11,11,9,6,6796.0,7060.0
12,11,9,6,6558.0,6200.0
13,11,9,6,5941.0,5317.0
14,11,9,6,5080.0,4065.0
15,11,9,6,3746.0,2594.0
16,11,9,6,2314.0,887.0
17,11,9,6,850.0,55.0
18,11,9,6,46.0,4.0
19,11,9,6,2.0,3.0
20,11,9,6,4.0,2.0
21,11,9,6,2.0,2.0
22,11,9,6,2.0,0.0
23,11,9,6,0.0,0.0
0,12,9,0,0.0,0.0
1,12,9,0,0.0,0.0
2,12,9,0,0.0,0.0
3,12,9,0,0.0,0.0
4,12,9,0,0.0,1.0
5,12,9,0,1.0,372.0
6,12,9,0,412.0,1796.0
7,12,9,0,2093.0,3617.0
8,12,9,0,4141.0,5086.0
9,12,9,0,5834.0,6246.0
10,12,9,0,6880.0,6796.0
11,12,9,0,7409.0,6558.0
12,12,9,0,7391.0,5941.0
13,12,9,0,6860.0,5080.0
14,12,9,0,5662.0,3746.0
15,12,9,0,4112.0,2314.0
16,12,9,0,2460.0,850.0
17,12,9,0,866.0,46.0
18,12,9,0,35.0,2.0
19,12,9,0,0.0,4.0
20,12,9,0,0.0,2.0
21,12,9,0,0.0,2.0
22,12,9,0,0.0,0.0
23,12,9,0,0.0,0.0
0,13,9,1,0.0,0.0
1,13,9,1,0.0,0.0
2,13,9,1,0.0,0.0
3,13,9,1,0.0,0.0
4,13,9,1,0.0,1.0
5,13,9,1,1.0,412.0
6,13,9,1,451.0,2093.0
7,13,9,1,2266.0,4141.0
8,13,9,1,4442.0,5834.0
9,13,9,1,6124.0,6880.0
10,13,9,1,7247.0,7409.0
11,13,9,1,7811.0,7391.0
12,13,9,1,7756.0,6860.0
13,13,9,1,6978.0,5662.0
14,13,9,1,5726.0,4112.0
15,13,9,1,4124.0,2460.0
16,13,9,1,2433.0,866.0
17,13,9,1,823.0,35.0
18,13,9,1,28.0,0.0
19,13,9,1,0.0,0.0
20,13,9,1,0.0,0.0
21,13,9,1,0.0,0.0
22,13,9,1,0.0,0.0
23,13,9,1,0.0,0.0
0,14,9,2,0.0,0.0
1,14,9,2,0.0,0.0
2,14,9,2,0.0,0.0
3,14,9,2,0.0,0.0
4,14,9,2,0.0,1.0
5,14,9,2,0.0,451.0
6,14,9,2,469.0,2266.0
7,14,9,2,2419.0,4442.0
8,14,9,2,4742.0,6124.0
9,14,9,2,6608.0,7247.0
10,14,9,2,7859.0,7811.0
11,14,9,2,8390.0,7756.0
12,14,9,2,8162.0,6978.0
13,14,9,2,7444.0,5726.0
14,14,9,2,6185.0,4124.0
15,14,9,2,4606.0,2433.0
16,14,9,2,2690.0,823.0
17,14,9,2,851.0,28.0
18,14,9,2,24.0,0.0
19,14,9,2,1.0,0.0
20,14,9,2,0.0,0.0
21,14,9,2,1.0,0.0
22,14,9,2,0.0,0.0
23,14,9,2,0.0,0.0
0,15,9,3,0.0,0.0
1,15,9,3,0.0,0.0
2,15,9,3,0.0,0.0
3,15,9,3,0.0,0.0
4,15,9,3,0.0,0.0
5,15,9,3,0.0,469.0
6,15,9,3,441.0,2419.0
7,15,9,3,1832.0,4742.0
8,15,9,3,3344.0,6608.0
9,15,9,3,4510.0,7859.0
10,15,9,3,5058.0,8390.0
11,15,9,3,5446.0,8162.0
12,15,9,3,5920.0,7444.0
13,15,9,3,5470.0,6185.0
14,15,9,3,4501.0,4606.0
15,15,9,3,3472.0,2690.0
16,15,9,3,2110.0,851.0
17,15,9,3,701.0,24.0
18,15,9,3,25.0,1.0
19,15,9,3,8.0,0.0
20,15,9,3,9.0,1.0
21,15,9,3,9.0,0.0
22,15,9,3,5.0,0.0
23,15,9,3,0.0,0.0
0,16,9,4,0.0,0.0
1,16,9,4,0.0,0.0
2,16,9,4,0.0,0.0
3,16,9,4,0.0,0.0
4,16,9,4,0.0,0.0
5,16,9,4,0.0,441.0
6,16,9,4,353.0,1832.0
7,16,9,4,1519.0,3344.0
8,16,9,4,2696.0,4510.0
9,16,9,4,3362.0,5058.0
10,16,9,4,4135.0,5446.0
11,16,9,4,4520.0,5920.0
12,16,9,4,4595.0,5470.0
13,16,9,4,4302.0,4501.0
14,16,9,4,3913.0,3472.0
15,16,9,4,3179.0,2110.0
16,16,9,4,1924.0,701.0
17,16,9,4,622.0,25.0
18,16,9,4,16.0,8.0
19,16,9,4,2.0,9.0
20,16,9,4,2.0,9.0
21,16,9,4,3.0,5.0
22,16,9,4,3.0,0.0
23,16,9,4,6.0,0.0
0,17,9,5,13.0,0.0
1,17,9,5,9.0,0.0
2,17,9,5,8.0,0.0
3,17,9,5,8.0,0.0
4,17,9,5,8.0,0.0
5,17,9,5,7.0,353.0
6,17,9,5,411.0,1519.0
7,17,9,5,2148.0,2696.0
8,17,9,5,4355.0,3362.0
9,17,9,5,6245.0,4135.0
10,17,9,5,7438.0,4520.0
11,17,9,5,8071.0,4595.0
12,17,9,5,7930.0,4302.0
13,17,9,5,7189.0,3913.0
14,17,9,5,5980.0,3179.0
15,17,9,5,4502.0,1924.0
16,17,9,5,2610.0,622.0
17,17,9,5,824.0,16.0
18,17,9,5,25.0,2.0
19,17,9,5,5.0,2.0
20,17,9,5,8.0,3.0
21,17,9,5,9.0,3.0
22,17,9,5,10.0,6.0
23,17,9,5,0.0,13.0
0,18,9,6,0.0,9.0
1,18,9,6,0.0,8.0
2,18,9,6,0.0,8.0
3,18,9,6,0.0,8.0
4,18,9,6,0.0,7.0
5,18,9,6,0.0,411.0
6,18,9,6,405.0,2148.0
7,18,9,6,1852.0,4355.0
8,18,9,6,3561.0,6245.0
9,18,9,6,5005.0,7438.0
10,18,9,6,6059.0,8071.0
11,18,9,6,6613.0,7930.0
12,18,9,6,6510.0,7189.0
13,18,9,6,5881.0,5980.0
14,18,9,6,5132.0,4502.0
15,18,9,6,3892.0,2610.0
16,18,9,6,2284.0,824.0
17,18,9,6,741.0,25.0
18,18,9,6,24.0,5.0
19,18,9,6,4.0,8.0
20,18,9,6,5.0,9.0
21,18,9,6,5.0,10.0
22,18,9,6,6.0,0.0
23,18,9,6,0.0,0.0
0,19,9,0,0.0,0.0
1,19,9,0,0.0,0.0
2,19,9,0,0.0,0.0
3,19,9,0,0.0,0.0
4,19,9,0,0.0,0.0
5,19,9,0,3.0,405.0
6,19,9,0,304.0,1852.0
7,19,9,0,1709.0,3561.0
8,19,9,0,3730.0,5005.0
9,19,9,0,5461.0,6059.0
10,19,9,0,6574.0,6613.0
11,19,9,0,7154.0,6510.0
12,19,9,0,7280.0,5881.0
13,19,9,0,6820.0,5132.0
14,19,9,0,5697.0,3892.0
15,19,9,0,4222.0,2284.0
16,19,9,0,2554.0,741.0
17,19,9,0,781.0,24.0
18,19,9,0,32.0,4.0
19,19,9,0,8.0,5.0
20,19,9,0,4.0,5.0
21,19,9,0,13.0,6.0
22,19,9,0,9.0,0.0
23,19,9,0,0.0,0.0
0,20,9,1,0.0,0.0
1,20,9,1,0.0,0.0
2,20,9,1,0.0,0.0
3,20,9,1,0.0,0.0
4,20,9,1,0.0,3.0
5,20,9,1,3.0,304.0
6,20,9,1,358.0,1709.0
7,20,9,1,2228.0,3730.0
8,20,9,1,4685.0,5461.0
9,20,9,1,6178.0,6574.0
10,20,9,1,7294.0,7154.0
11,20,9,1,7746.0,7280.0
12,20,9,1,8063.0,6820.0
13,20,9,1,7486.0,5697.0
14,20,9,1,6207.0,4222.0
15,20,9,1,4472.0,2554.0
16,20,9,1,2336.0,781.0
17,20,9,1,630.0,32.0
18,20,9,1,20.0,8.0
19,20,9,1,12.0,4.0
20,20,9,1,8.0,13.0
21,20,9,1,9.0,9.0
22,20,9,1,9.0,0.0
23,20,9,1,0.0,0.0
0,21,9,2,0.0,0.0
1,21,9,2,0.0,0.0
2,21,9,2,0.0,0.0
3,21,9,2,0.0,0.0
4,21,9,2,0.0,3.0
5,21,9,2,0.0,358.0
6,21,9,2,260.0,2228.0
7,21,9,2,1358.0,4685.0
8,21,9,2,2677.0,6178.0
9,21,9,2,3663.0,7294.0
10,21,9,2,4477.0,7746.0
11,21,9,2,4960.0,8063.0
12,21,9,2,4974.0,7486.0
13,21,9,2,4521.0,6207.0
14,21,9,2,3840.0,4472.0
15,21,9,2,2795.0,2336.0
16,21,9,2,1654.0,630.0
17,21,9,2,500.0,20.0
18,21,9,2,5.0,12.0
19,21,9,2,5.0,8.0
20,21,9,2,3.0,9.0
21,21,9,2,2.0,9.0
22,21,9,2,2.0,0.0
23,21,9,2,0.0,0.0
0,22,9,3,0.0,0.0
1,22,9,3,0.0,0.0
2,22,9,3,0.0,0.0
3,22,9,3,0.0,0.0
4,22,9,3,0.0,0.0
5,22,9,3,0.0,260.0
6,22,9,3,276.0,1358.0
7,22,9,3,1789.0,2677.0
8,22,9,3,3596.0,3663.0
9,22,9,3,5218.0,4477.0
10,22,9,3,6490.0,4960.0
11,22,9,3,7069.0,4974.0
12,22,9,3,7059.0,4521.0
13,22,9,3,6568.0,3840.0
14,22,9,3,5838.0,2795.0
15,22,9,3,4602.0,1654.0
16,22,9,3,2572.0,500.0
17,22,9,3,697.0,5.0
18,22,9,3,2.0,5.0
19,22,9,3,2.0,3.0
20,22,9,3,2.0,2.0
21,22,9,3,1.0,2.0
22,22,9,3,0.0,0.0
23,22,9,3,0.0,0.0
0,23,9,4,0.0,0.0
1,23,9,4,0.0,0.0
2,23,9,4,0.0,0.0
3,23,9,4,0.0,0.0
4,23,9,4,0.0,0.0
5,23,9,4,0.0,276.0
6,23,9,4,387.0,1789.0
7,23,9,4,2284.0,3596.0
8,23,9,4,4577.0,5218.0
9,23,9,4,6370.0,6490.0
10,23,9,4,7457.0,7069.0
11,23,9,4,7934.0,7059.0
12,23,9,4,7758.0,6568.0
13,23,9,4,7063.0,5838.0
14,23,9,4,6030.0,4602.0
15,23,9,4,4450.0,2572.0
16,23,9,4,2397.0,697.0
17,23,9,4,579.0,2.0
18,23,9,4,1.0,2.0
19,23,9,4,1.0,2.0
20,23,9,4,1.0,1.0
21,23,9,4,1.0,0.0
22,23,9,4,1.0,0.0
23,23,9,4,0.0,0.0
0,24,9,5,0.0,0.0
1,24,9,5,0.0,0.0
2,24,9,5,0.0,0.0
3,24,9,5,0.0,0.0
4,24,9,5,0.0,0.0
5,24,9,5,0.0,387.0
6,24,9,5,333.0,2284.0
7,24,9,5,2059.0,4577.0
8,24,9,5,4292.0,6370.0
9,24,9,5,5988.0,7457.0
10,24,9,5,7332.0,7934.0
11,24,9,5,7797.0,7758.0
12,24,9,5,7658.0,7063.0
13,24,9,5,6932.0,6030.0
14,24,9,5,5982.0,4450.0
15,24,9,5,4443.0,2397.0
16,24,9,5,2410.0,579.0
17,24,9,5,609.0,1.0
18,24,9,5,1.0,1.0
19,24,9,5,1.0,1.0
20,24,9,5,1.0,1.0
21,24,9,5,1.0,1.0
22,24,9,5,1.0,0.0
23,24,9,5,0.0,0.0
0,25,9,6,0.0,0.0
1,25,9,6,0.0,0.0
2,25,9,6,0.0,0.0
3,25,9,6,0.0,0.0
4,25,9,6,0.0,0.0
5,25,9,6,0.0,333.0
6,25,9,6,342.0,2059.0
7,25,9,6,2134.0,4292.0
8,25,9,6,4558.0,5988.0
9,25,9,6,6657.0,7332.0
10,25,9,6,7934.0,7797.0
11,25,9,6,8442.0,7658.0
12,25,9,6,8364.0,6932.0
13,25,9,6,7647.0,5982.0
14,25,9,6,6511.0,4443.0
15,25,9,6,4749.0,2410.0
16,25,9,6,2560.0,609.0
17,25,9,6,628.0,1.0
18,25,9,6,0.0,1.0
19,25,9,6,0.0,1.0
20,25,9,6,0.0,1.0
21,25,9,6,1.0,1.0
22,25,9,6,1.0,0.0
23,25,9,6,0.0,0.0
0,26,9,0,0.0,0.0
1,26,9,0,0.0,0.0
2,26,9,0,0.0,0.0
3,26,9,0,0.0,0.0
4,26,9,0,0.0,0.0
5,26,9,0,0.0,342.0
6,26,9,0,337.0,2134.0
7,26,9,0,2261.0,4558.0
8,26,9,0,4717.0,6657.0
9,26,9,0,6693.0,7934.0
10,26,9,0,7834.0,8442.0
11,26,9,0,8248.0,8364.0
12,26,9,0,8112.0,7647.0
13,26,9,0,7339.0,6511.0
14,26,9,0,6168.0,4749.0
15,26,9,0,4519.0,2560.0
16,26,9,0,2414.0,628.0
17,26,9,0,558.0,0.0
18,26,9,0,0.0,0.0
19,26,9,0,0.0,0.0
20,26,9,0,0.0,1.0
21,26,9,0,0.0,1.0
22,26,9,0,0.0,0.0
23,26,9,0,0.0,0.0
0,27,9,1,0.0,0.0
1,27,9,1,0.0,0.0
2,27,9,1,0.0,0.0
3,27,9,1,0.0,0.0
4,27,9,1,0.0,0.0
5,27,9,1,0.0,337.0
6,27,9,1,328.0,2261.0
7,27,9,1,2210.0,4717.0
8,27,9,1,4572.0,6693.0
9,27,9,1,6433.0,7834.0
10,27,9,1,7614.0,8248.0
11,27,9,1,8032.0,8112.0
12,27,9,1,7865.0,7339.0
13,27,9,1,7160.0,6168.0
14,27,9,1,6041.0,4519.0
15,27,9,1,4371.0,2414.0
16,27,9,1,2335.0,558.0
17,27,9,1,499.0,0.0
18,27,9,1,0.0,0.0
19,27,9,1,0.0,0.0
20,27,9,1,0.0,0.0
21,27,9,1,0.0,0.0
22,27,9,1,0.0,0.0
23,27,9,1,0.0,0.0
0,28,9,2,0.0,0.0
1,28,9,2,0.0,0.0
2,28,9,2,0.0,0.0
3,28,9,2,0.0,0.0
4,28,9,2,0.0,0.0
5,28,9,2,0.0,328.0
6,28,9,2,323.0,2210.0
7,28,9,2,2316.0,4572.0
8,28,9,2,4886.0,6433.0
9,28,9,2,6907.0,7614.0
10,28,9,2,8033.0,8032.0
11,28,9,2,8499.0,7865.0
12,28,9,2,8350.0,7160.0
13,28,9,2,7575.0,6041.0
14,28,9,2,6512.0,4371.0
15,28,9,2,4817.0,2335.0
16,28,9,2,2621.0,499.0
17,28,9,2,546.0,0.0
18,28,9,2,0.0,0.0
19,28,9,2,0.0,0.0
20,28,9,2,0.0,0.0
21,28,9,2,0.0,0.0
22,28,9,2,0.0,0.0
23,28,9,2,0.0,0.0
0,29,9,3,0.0,0.0
1,29,9,3,0.0,0.0
2,29,9,3,0.0,0.0
3,29,9,3,0.0,0.0
4,29,9,3,0.0,0.0
5,29,9,3,0.0,323.0
6,29,9,3,301.0,2316.0
7,29,9,3,2299.0,4886.0
8,29,9,3,4905.0,6907.0
9,29,9,3,6970.0,8033.0
10,29,9,3,8218.0,8499.0
11,29,9,3,8750.0,8350.0
12,29,9,3,8683.0,7575.0
13,29,9,3,8102.0,6512.0
14,29,9,3,7121.0,4817.0
15,29,9,3,5265.0,2621.0
16,29,9,3,2684.0,546.0
17,29,9,3,521.0,0.0
18,29,9,3,1.0,0.0
19,29,9,3,0.0,0.0
20,29,9,3,0.0,0.0
21,29,9,3,2.0,0.0
22,29,9,3,6.0,0.0
23,29,9,3,0.0,0.0
0,30,9,4,0.0,0.0
1,30,9,4,0.0,0.0
2,30,9,4,0.0,0.0
3,30,9,4,0.0,0.0
4,30,9,4,0.0,0.0
5,30,9,4,0.0,301.0
6,30,9,4,273.0,2299.0
7,30,9,4,2098.0,4905.0
8,30,9,4,4407.0,6970.0
9,30,9,4,6239.0,8218.0
10,30,9,4,7269.0,8750.0
11,30,9,4,7724.0,8683.0
12,30,9,4,7756.0,8102.0
13,30,9,4,7263.0,7121.0
14,30,9,4,6205.0,5265.0
15,30,9,4,4433.0,2684.0
16,30,9,4,2213.0,521.0
17,30,9,4,400.0,1.0
18,30,9,4,1.0,0.0
19,30,9,4,2.0,0.0
20,30,9,4,4.0,2.0
21,30,9,4,6.0,6.0
22,30,9,4,6.0,0.0
23,30,9,4,0.0,0.0
0,1,10,5,0.0,0.0
1,1,10,5,0.0,0.0
2,1,10,5,0.0,0.0
3,1,10,5,0.0,0.0
4,1,10,5,0.0,0.0
5,1,10,5,0.0,273.0
6,1,10,5,277.0,2098.0
7,1,10,5,1967.0,4407.0
8,1,10,5,4025.0,6239.0
9,1,10,5,5601.0,7269.0
10,1,10,5,6609.0,7724.0
11,1,10,5,7069.0,7756.0
12,1,10,5,6820.0,7263.0
13,1,10,5,6145.0,6205.0
14,1,10,5,4583.0,4433.0
15,1,10,5,2960.0,2213.0
16,1,10,5,1341.0,400.0
17,1,10,5,201.0,1.0
18,1,10,5,0.0,2.0
19,1,10,5,0.0,4.0
20,1,10,5,0.0,6.0
21,1,10,5,0.0,6.0
22,1,10,5,0.0,0.0
23,1,10,5,0.0,0.0
0,2,10,6,0.0,0.0
1,2,10,6,0.0,0.0
2,2,10,6,0.0,0.0
3,2,10,6,0.0,0.0
4,2,10,6,0.0,0.0
5,2,10,6,0.0,277.0
6,2,10,6,134.0,1967.0
7,2,10,6,1088.0,4025.0
8,2,10,6,2511.0,5601.0
9,2,10,6,3701.0,6609.0
10,2,10,6,4467.0,7069.0
11,2,10,6,4988.0,6820.0
12,2,10,6,5256.0,6145.0
13,2,10,6,5042.0,4583.0
14,2,10,6,4276.0,2960.0
15,2,10,6,3172.0,1341.0
16,2,10,6,1682.0,201.0
17,2,10,6,308.0,0.0
18,2,10,6,10.0,0.0
19,2,10,6,11.0,0.0
20,2,10,6,13.0,0.0
21,2,10,6,13.0,0.0
22,2,10,6,8.0,0.0
23,2,10,6,0.0,0.0
0,3,10,0,0.0,0.0
1,3,10,0,0.0,0.0
2,3,10,0,0.0,0.0
3,3,10,0,0.0,0.0
4,3,10,0,0.0,0.0
5,3,10,0,0.0,134.0
6,3,10,0,250.0,1088.0
7,3,10,0,1962.0,2511.0
8,3,10,0,4064.0,3701.0
9,3,10,0,6218.0,4467.0
